,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
0,6.0,3.0107612006178575,2.4265927754033525,1.4419937364164908,2.573324413895543,4.43834985848897,3.13154941715215,1.3608564690930716,1.9511482098881903,2.6897562527211503,4.621571125010437,4.3327208718540025,2.421321154716624,143.93988609313965,438.6795883178711,-56.64722819626331,217.72159385681152,69.09317541122437,29.260603725910187,-9.699373304843903,24.333848476409912,-34.36829972267151,27.702547788619995,16.81617471575737,93.59366703033447,11.446431875228882,-0.703866720199585,0.41135501861572266,-0.960230678319931,0.2667461037635803,0.7545631229877472,-0.6824721544981003,-0.3694812934845686,-0.8996198363602161,0.2180265635251999,0.3090291414409876,0.42378024756908417,0.34426021575927734,0.02913040667772293,0.5017935334363096,0.4044321292338921,0.24033228940274845,0.42888740231592387,0.7397249764148284,0.5219249028586916,0.22680941151551193,0.32519136831469836,0.4482927087868584,0.7702618541684062,0.7221201453090004,0.403553525786104,23.989981015523274,73.11326471964519,-9.441204699377218,36.28693230946859,11.515529235204061,4.876767287651698,-1.6165622174739838,4.055641412734985,-5.7280499537785845,4.6170912981033325,2.802695785959562,15.598944505055746,1.9077386458714802,-0.11731112003326416,0.06855916976928711,-0.16003844638665518,0.04445768396059672,0.12576052049795786,-0.11374535908301671,-0.06158021558076143,-0.14993663939336935,0.03633776058753332,0.051504856906831264,0.07063004126151402,0.057376702626546226,0.004855067779620488,0.35663375344622533,0.25781083853218095,0.04730573947743982,0.08191973970756475,0.16060525907761689,0.12578861316306275,0.09009036217173441,0.1170060722305314,0.02857071488816665,0.2862358060504925,0.2135403404795086,0.06388091851353343,6.901471691176541,3.0892971707261196,6.499083553721715,4.859866445371291,4.222772435522233,3.6184758293827293,3.0721540320849914,1.9404280002266128,2.1177861599624026,2.3505836595526897,3.032006157411343,2.0786334233267194,5.859011691649309,0.7390027798425657,0.6565467099106759,0.6647359392936089,0.39788544023770195,0.34767377841609814,0.3462584110854736,0.18910601225521873,0.16935978142489078,0.27917804235190047,0.16464460648887538,0.15746693683928709,0.15406028547378672,0.38218156792504404
1,6.0,2.77469529034734,2.1743954178183342,2.0608308738812924,2.5180658120473325,3.1308018130630817,2.171068930956009,2.253153842321155,3.0965308704922077,3.4386154713549417,4.34048997791762,3.021651818946706,2.5912966757583025,177.48195838928223,451.0170211791992,-66.93650913238525,197.0590476989746,67.59682250022888,31.2814462184906,7.156254529953003,30.45449948310852,-52.79788041114807,0.0740092322230339,-18.16193053126335,86.72613286972046,6.123765304684639,-0.25468510296195745,0.1131199449300766,0.6640261774882674,0.31069420278072357,-0.1385548710823059,-0.9272360047325492,-0.4410124011337757,0.3261640032287687,-0.06676869094371796,-0.1527059581130743,-0.32255617529153824,-0.14745847880840302,0.21798783913254738,0.46244921505789,0.3623992363030557,0.34347181231354873,0.4196776353412221,0.5218003021771803,0.36184482182600153,0.37552564038685915,0.516088478415368,0.5731025785591569,0.7234149963196033,0.5036086364911176,0.4318827792930504,29.580326398213703,75.16950352986653,-11.156084855397543,32.843174616495766,11.266137083371481,5.213574369748433,1.1927090883255005,5.07574991385142,-8.799646735191345,0.012334872037172318,-3.0269884218772254,14.454355478286743,1.0206275507807732,-0.04244751716032624,0.018853324155012768,0.11067102958137791,0.0517823671301206,-0.02309247851371765,-0.15453933412209153,-0.07350206685562928,0.05436066720479479,-0.011128115157286326,-0.02545099301884572,-0.053759362548589706,-0.024576413134733837,0.03633130652209123,0.344544284780877,0.19361706777773016,0.07884252909560298,0.0865643929067173,0.2228964399885667,0.10136537944837913,0.19035089831252971,0.3028898276960267,0.04593136156556398,0.2779859559420466,0.08822361834565061,0.19929316960939594,10.303450887951808,3.49798831109761,4.195547724444574,3.429090213537017,4.481130711287672,2.475628200190317,5.8224672048564186,1.7312420407711646,2.430561652493856,3.662218012454524,6.043442918957666,4.658907366141237,2.0819748753705216,0.3547183516845721,0.31106426712939056,0.6038297056005383,0.3132746769677948,0.38346081025936907,0.1661831772977639,0.40990250579043325,0.39783978996476693,0.32158006192994965,0.13504694577841514,0.38699619888167724,0.44598710714747103,0.4166857846704641
2,6.0,1.9097835107110632,1.3963375538958411,1.197540000899422,2.2035403828667883,3.0759890864740527,2.2401813304389173,1.8063836364066657,2.199904141732329,3.405695888874053,4.999961318519496,3.3037863316124785,2.0976552450087107,167.88856682181358,423.0015869140625,1.027966558933258,174.53576850891113,58.020819902420044,29.382467091083527,-25.078590989112854,82.57949781417847,14.852584600448608,41.598932921886444,-17.355893403291702,25.428391218185425,-23.26580809056759,-0.5108544565737247,-0.6578795462846756,0.6551623493432999,1.6770272143185139,0.502153292298317,0.06535784900188446,-0.396471343934536,0.16548701375722885,0.6274087093770504,1.1018466651439667,0.1650301762856543,-0.6472902372479439,-0.19759863888612017,0.3182972517851772,0.23272292564930686,0.19959000014990366,0.36725673047779805,0.5126648477456754,0.3733635550731529,0.3010639394011109,0.3666506902887215,0.5676159814790088,0.833326886419916,0.5506310552687464,0.3496092075014518,27.981427803635597,70.50026448567708,0.17132775982220969,29.089294751485188,9.670136650403341,4.897077848513921,-4.179765164852142,13.763249635696411,2.4754307667414346,6.933155486981074,-2.892648900548617,4.238065203030904,-3.877634681761265,-0.08514240942895412,-0.10964659104744594,0.10919372489054997,0.2795045357197523,0.08369221538305283,0.01089297483364741,-0.06607855732242267,0.027581168959538143,0.1045681182295084,0.1836411108573278,0.027505029380942386,-0.10788170620799065,-0.032933106481020026,0.2764237260030964,0.1260824681935858,0.05374518357698903,0.12424188607184579,0.1995407092862794,0.12649529611448407,0.10535037764524537,0.14275503432231088,0.05894371357202151,0.23530578180010067,0.0944910736055079,0.13585880536533435,14.681923391378367,14.202533482684464,8.328659207556115,5.521192704924638,3.6980296411326243,5.985149909106416,4.911204867027587,5.972125094825635,2.2555444992198628,4.728132455762355,3.7357338248915077,3.6722818772503993,3.8394777345347633,1.0813023797332169,0.5248111072027437,0.3895219740484242,0.7541353471528802,0.4061191979357407,0.24448080443177964,0.41571262794619696,0.30967791162874037,0.17934616523551833,0.34680505374918935,0.3611165593439606,0.28159289135975524,0.5030078365358243
3,4.0,1.640740615580803,0.7760952134975041,0.6614098770966155,2.4128771410336904,3.835063307851528,1.9292096576110866,0.5347148778607614,0.562685602732234,0.8457283973738068,0.8216582285754004,1.4602177949561082,2.483553981295322,-95.86563014984131,325.8458023071289,-12.97075605392456,125.94167518615723,44.22107410430908,-1.3462348282337189,-18.675865173339844,38.90497398376465,-24.023338794708252,-6.91553258895874,-20.682343244552612,27.991089820861816,-11.389058113098145,4.383250564336777,-2.3159588128328323,1.8069274732843041,-1.4449393898248672,-0.40713970363140106,-0.05206647515296936,-0.042837515473365784,0.1531694196164608,0.2862364538013935,0.1226229292806238,-0.4384722486138344,-0.4378478955477476,-0.2638496533036232,0.41018515389520077,0.19402380337437602,0.16535246927415387,0.6032192852584226,0.958765826962882,0.48230241440277166,0.13367871946519036,0.1406714006830585,0.2114320993434517,0.2054145571438501,0.36505444873902704,0.6208884953238305,-23.966407537460327,81.46145057678223,-3.24268901348114,31.485418796539307,11.05526852607727,-0.3365587070584297,-4.668966293334961,9.726243495941162,-6.005834698677063,-1.728883147239685,-5.170585811138153,6.997772455215454,-2.847264528274536,1.0958126410841942,-0.5789897032082081,0.45173186832107604,-0.3612348474562168,-0.10178492590785027,-0.01301661878824234,-0.010709378868341446,0.0382923549041152,0.07155911345034838,0.03065573232015595,-0.1096180621534586,-0.1094619738869369,-0.0659624133259058,0.11548208113923458,0.04776607785942526,0.039525005067066854,0.021559666316702333,0.07141968270837504,0.030566302507361056,0.03566182660835196,0.03957861491362494,0.0715069243607322,0.06302351152059317,0.0940328075397745,0.13551515941513584,14.268322081949757,4.242844537862094,7.67460302637218,5.456510187104209,3.6381334069317486,1.8961867620795991,4.821658231941716,1.280967111259066,2.9793786324770277,2.7368364679336175,2.2804548489148373,4.823862992384457,4.8902591195637015,0.7859686080062857,0.6335159572450002,0.7064790868333181,0.7037609703234466,0.3685938882656134,0.18850903800253188,0.2496838914461203,0.16812423270732368,0.29006460855893335,0.030414987120230656,0.3406460233003039,0.27099044157116664,0.25285526246332973
4,8.0,3.8844732287980803,2.1182677197507545,1.2468893573891835,4.006331015070481,6.78594479646466,3.8291518194072167,1.017454636879276,0.7909944202347672,0.8951222369639451,0.9790576430332913,2.6613101660299723,5.254285547967678,-235.83831775188446,611.7535934448242,120.05891227722168,266.7402114868164,48.63986778259277,101.31432366371155,-18.946496410295367,91.78640079498291,-36.05961847305298,-12.686080783605576,-66.93131303787231,82.53165411949158,-10.589606761932373,-0.4526049494743347,-0.07593101263046265,-1.2781867384910583,0.8277645632624626,0.2897406183183193,0.57367651630193,0.2720959708094597,-0.5430121272802353,-1.0002489387989044,-0.5867585726082325,-0.3271648474037647,0.08107610791921616,-0.3788714613765478,0.48555915359976004,0.2647834649688443,0.15586116967364794,0.5007913768838101,0.8482430995580825,0.4786439774259021,0.1271818296099095,0.0988743025293459,0.11189027962049314,0.12238220537916142,0.33266377075374653,0.6567856934959597,-29.479789718985558,76.46919918060303,15.00736403465271,33.34252643585205,6.079983472824097,12.664290457963943,-2.368312051286921,11.473300099372864,-4.507452309131622,-1.585760097950697,-8.36641412973404,10.316456764936447,-1.3237008452415466,-0.05657561868429184,-0.00949137657880783,-0.1597733423113823,0.10347057040780783,0.036217577289789915,0.07170956453774124,0.03401199635118246,-0.06787651591002941,-0.12503111734986305,-0.07334482157602906,-0.04089560592547059,0.01013451348990202,-0.04735893267206848,0.2343256437547039,0.21705796517847264,0.10051914578350975,0.10446154812894533,0.2400108920837651,0.11612894194390024,0.0526769567101098,0.03668797836402338,0.0379719079413465,0.047847821912888694,0.12978430769728536,0.26867270419029254,34.15210326095034,22.39934376349928,9.645429423202975,4.9589054505415096,7.611423867382516,5.669496566050932,2.816317050752824,5.957998857225661,4.830557984034454,2.7830794399947405,4.928199294937153,5.018139461382562,3.9488476929466754,2.7742323037911336,1.9974380459177095,1.516027350871984,0.5333623873051474,0.5308686945761241,0.4105293140792959,0.22956226207206823,0.547297504890799,0.20192896204405605,0.1832561116287799,0.5815245710330207,0.3794242337802475,0.40598161205932204
5,7.0,3.338065612354855,4.012063855774523,2.8628850481346064,3.9495513354886578,5.546892308784673,3.5800571580807663,2.068451518696063,2.0450043257859503,1.8107250237718882,1.6385095346506064,2.266438296906628,3.0186762648972256,-51.58123254776001,642.1860084533691,-48.936134815216064,231.62786674499512,24.27692723274231,-3.45436692237854,-58.54269325733185,57.11908674240112,-49.78234815597534,-1.6990164518356323,-37.82659864425659,51.82538437843323,-39.25511281192303,-8.310157989617437,0.90756990108639,0.28744393587112427,1.5961536802351475,-0.0028262734413146973,-0.7104032374918461,-0.1883157268166542,-0.12273281812667847,-0.40114565938711166,0.055413320660591125,0.5525084717664868,1.6743625700473785,-0.13518544286489487,0.4768665160506936,0.5731519793963604,0.40898357830494375,0.5642216193555225,0.792413186969239,0.5114367368686809,0.2954930740994376,0.2921434751122786,0.25867500339598404,0.23407279066437234,0.32377689955808975,0.4312394664138894,-7.368747506822858,91.7408583504813,-6.990876402173724,33.089695249285015,3.4681324618203297,-0.49348098891122,-8.363241893904549,8.159869534628731,-7.111764022282192,-0.2427166359765189,-5.40379980632237,7.403626339776175,-5.607873258846147,-1.1871654270882053,0.12965284301234142,0.04106341941016061,0.22802195431930677,-0.0004037533487592425,-0.10148617678454944,-0.02690224668809346,-0.01753325973238264,-0.05730652276958738,0.007916188665798731,0.07892978168092668,0.23919465286391123,-0.01931220612355641,0.172067293537435,0.31388043098982693,0.23025361953694184,0.13229952674432166,0.2892422324917838,0.10752573895220997,0.15295580810210993,0.14674562196124366,0.08304988034372934,0.07864293266709872,0.12464797216026213,0.14333462674946557,14.05134364647617,15.503430397502138,10.622644460918897,7.272953392340419,5.918058323610724,4.63987333467423,5.6184192220040075,1.75761899700215,4.030042024377123,6.408144451457749,5.177924118475144,4.366249243877763,2.905065915579766,3.588353630953761,2.1437714063474367,1.3501634677323475,0.9999900069053822,0.3892979667879124,0.5630578237883405,0.4306956946847347,0.2991442880353194,0.5348335988551067,0.6316880488132098,0.5760253651770797,0.5903825241916788,0.24447733768809904
6,3.0,0.3892778677855803,0.8208082312364982,1.3108196547487387,1.3520252457590827,0.7642680164790276,0.7413915117374578,1.0924176363576688,1.5060457346881155,1.6630955745543319,0.9056229480011329,0.496718671575331,0.3047403535594273,-703.8774719238281,686.2589721679688,53.2258939743042,-89.33188056945801,44.52515125274658,23.664125442504883,-55.49977207183838,-40.62846565246582,-24.962470054626465,-41.883803367614746,-24.8862584233284,-2.263772487640381,-10.040525913238525,2.3045268058776855,-0.08613699674606323,-0.009952127933502197,-0.08415456116199493,-0.1098717749118805,0.044229477643966675,-0.25288626551628113,-0.10051417350769043,0.343814454972744,0.37147095799446106,-0.05354945361614227,-0.06798699498176575,0.05529466271400452,0.12975928926186012,0.27360274374549937,0.43693988491624625,0.45067508191969424,0.2547560054930092,0.24713050391248592,0.3641392121192229,0.5020152448960385,0.5543651915181106,0.3018743160003776,0.16557289052511034,0.10158011785314243,-234.62582397460938,228.75299072265625,17.7419646581014,-29.777293523152668,14.841717084248861,7.888041814168294,-18.499924023946125,-13.542821884155273,-8.320823351542154,-13.961267789204916,-8.2954194744428,-0.7545908292134603,-3.3468419710795083,0.7681756019592285,-0.028712332248687744,-0.003317375977834066,-0.028051520387331646,-0.03662392497062683,0.014743159214655558,-0.08429542183876038,-0.03350472450256348,0.114604818324248,0.12382365266482036,-0.017849817872047424,-0.02266233166058858,0.018431554238001507,0.021596018947882423,0.09519220111456744,0.16834043470044407,0.24753707044567452,0.062064183527798404,0.14153009641794778,0.044313039876788196,0.217575755965335,0.07770565162588586,0.14784564014489762,0.07338100788409874,0.0028182922641297255,15.29063222011572,5.368066226036334,7.063007870204368,3.184616166574465,6.367380261671956,2.3664122987015306,4.392051911821318,0.8437478536361244,2.4183398332361046,4.112782633992584,6.619219988860882,5.698312057642603,3.9272525569546843,0.8082415780155958,0.7996996935844403,1.0859125806572538,0.6027096943674246,0.3163304091601709,0.23978843168036257,0.4672234932707639,0.28830032115934184,0.3165331390006995,0.5080540692918593,0.49072507558711725,0.31259793989601825,0.35127765429472235
7,4.0,1.0193783904140206,1.203923373494829,0.689935090569743,0.40225408723469036,0.6036813422018203,0.98056918366463,1.3151872002361182,1.3255685132522428,0.9939665217371572,1.8636051942693967,3.021155058034452,2.1349925416776587,-863.4281768798828,910.3705749511719,-31.962412118911743,-132.2030792236328,47.99340832233429,-22.060513019561768,-67.80229091644287,-26.139265537261963,-44.5748815536499,-77.99618339538574,-64.929518699646,-35.39099073410034,-12.607031881809235,-0.5253163576126099,-0.9812563210725784,0.3010411709547043,0.3407154902815819,0.12143691256642342,0.655158020555973,-0.025478146970272064,-0.5541080683469772,-0.37653933838009834,-0.012124545872211456,-0.1579631045460701,-0.046582311391830444,-0.07690081000328064,0.25484459760350514,0.30098084337370723,0.17248377264243575,0.10056352180867259,0.1509203355504551,0.2451422959161575,0.32879680005902956,0.3313921283130607,0.2484916304342893,0.4659012985673492,0.755288764508613,0.5337481354194147,-215.8570442199707,227.59264373779297,-7.990603029727936,-33.0507698059082,11.998352080583572,-5.515128254890442,-16.950572729110718,-6.534816384315491,-11.143720388412476,-19.499045848846436,-16.2323796749115,-8.847747683525085,-3.1517579704523087,-0.13132908940315247,-0.2453140802681446,0.07526029273867607,0.08517887257039547,0.030359228141605854,0.16378950513899326,-0.006369536742568016,-0.1385270170867443,-0.09413483459502459,-0.003031136468052864,-0.039490776136517525,-0.011645577847957611,-0.01922520250082016,0.17149439296428198,0.17956966613672232,0.07571662251064137,0.04457338219810945,0.08263161459587826,0.09610875299496574,0.1253912078697812,0.31603755541938805,0.1356464802362856,0.12202670256909634,0.34149136465023033,0.08870482739578565,18.098729881834924,5.204701013669064,17.913713028133127,12.665413671013944,10.061457534083747,7.654708372265881,3.514247170600844,2.3029823051052003,5.3987914884820585,3.314921618429823,4.644333040373224,2.1318106720732843,4.412691270902674,1.4953295120204277,0.5685904408625613,0.5969710620401832,0.3721940192846161,0.3847155448331798,0.7275947811121658,0.17681320097746595,0.20838158720197467,0.3455756111632339,0.1619828519392963,0.3296109966389442,0.5180015804348916,0.29579054479616845
8,6.0,2.444701087205011,3.241714521023545,1.8611317089168133,0.6836164029564877,1.2510510455254489,2.2823804966446897,1.5337355297851367,1.6202294041488496,2.3996704446813983,2.7626167743418915,2.702435980463519,2.020066723576772,-1311.5916290283203,1375.6309204101562,4.030398964881897,-193.73138618469238,104.45534420013428,7.889225721359253,-119.06452083587646,-43.39157772064209,-50.25269031524658,-113.61823749542236,-62.77307891845703,-4.140530467033386,-16.113758623600006,13.221583530306816,3.157256245613098,-2.336145803332329,-0.9247454665601254,-2.0711691342294216,-4.356282379478216,-0.7746003717184067,1.6720444336533546,0.021338343620300293,0.4183911457657814,0.8835970461368561,-1.2476707100868225,-1.2118204832077026,0.40745018120083515,0.5402857535039242,0.31018861815280224,0.11393606715941462,0.2085085075875748,0.3803967494407816,0.25562258829752277,0.27003823402480825,0.3999450741135664,0.4604361290569819,0.45040599674391985,0.33667778726279535,-218.59860483805338,229.27182006835938,0.6717331608136495,-32.288564364115395,17.409224033355713,1.3148709535598755,-19.844086805979412,-7.231929620107015,-8.37544838587443,-18.93637291590373,-10.462179819742838,-0.6900884111722311,-2.685626437266668,2.203597255051136,0.5262093742688497,-0.38935763388872147,-0.15412424442668757,-0.3451948557049036,-0.7260470632463694,-0.12910006195306778,0.2786740722755591,0.0035563906033833823,0.06973185762763023,0.14726617435614267,-0.20794511834780374,-0.2019700805346171,0.21172180216705905,0.27107483097723467,0.12864590581581128,0.06994379760288189,0.15683584045175036,0.28747011043119924,0.15578594622041994,0.20525864108419717,0.32308165183483656,0.2000746599802233,0.2998667290044847,0.19784330022686092,16.408764597675596,9.531979084510976,9.468281750451299,1.5462604655532057,2.815315918129099,6.463247674113109,5.901678864277941,6.708416289287631,5.645446558013818,4.787193452222412,4.394718214546975,4.737549878906727,7.077657746995528,3.97851878676846,2.822210264244796,1.4052740208910017,0.5404604190831324,0.6658581529335623,1.6611994408722746,0.3673111142182801,1.1104914786566213,0.5332154840419354,0.5046666399907942,0.7126592300301547,0.5295754229798552,0.6889910433461907
9,7.0,2.6387506048231746,4.2314733592878,5.649589818930739,3.3459878716357787,2.155334681010649,2.5678313468279463,3.4177694276640134,3.8286463607689805,2.9500902596403624,2.9572036229636685,2.453211146417058,2.427949341895317,-552.4650650024414,471.33245849609375,-180.66199511289597,347.0748176574707,100.49621605873108,126.79027557373047,56.21657085418701,90.38997268676758,-25.75597757101059,35.79871666431427,-42.70349359512329,39.08594834804535,-25.82368975877762,1.2842549234628677,-3.0743654668331146,2.4948982149362564,-0.34489428997039795,0.5245856791734695,-0.253443846013397,0.15682456456124783,-0.7736968770623207,0.3266671858727932,1.4066392835229635,0.6759763536974788,0.4791579693555832,-0.9888281375169754,0.37696437211759637,0.6044961941839714,0.8070842598472484,0.47799826737653983,0.30790495443009275,0.3668330495468495,0.4882527753805733,0.5469494801098543,0.4214414656629089,0.42245766042338123,0.35045873520243687,0.3468499059850453,-78.92358071463448,67.33320835658482,-25.808856444699423,49.5821168082101,14.356602294104439,18.112896510532924,8.030938693455287,12.912853240966797,-3.679425367287227,5.114102380616324,-6.100499085017613,5.583706906863621,-3.689098536968231,0.18346498906612396,-0.43919506669044495,0.35641403070517946,-0.049270612852913995,0.07494081131049565,-0.03620626371619957,0.022403509223035405,-0.11052812529461724,0.046666740838970454,0.20094846907470906,0.09656805052821126,0.06845113847936903,-0.14126116250242507,0.09260445700560253,0.1849014746997153,0.28620315449953726,0.1269953355485997,0.10805661160405348,0.1979704374250565,0.25086021384522394,0.32425606008626556,0.07647504602175925,0.12407378844309887,0.09783862407230574,0.09699526234845204,15.365268312375598,2.786298825160293,12.825794983760035,4.1454482779407655,5.495160733394839,3.0364661702726905,5.165760859294977,2.8234909834530653,3.4202374919891336,3.7218047562002816,5.092772161406372,3.2143348923626127,4.376125638331592,1.0626549546538728,1.1355138254054307,1.7468093425498665,0.4641468177993018,0.34877637768650904,0.23124281109069125,0.2936078789914134,0.33828517400001407,0.5796735912201052,0.6117070054634549,0.2263332691534238,0.5141602418135973,0.5866540655706249
